datetime_utc_0,actual_time_utc_0,postal,booking_id,committed_time_utc_0,estimated_time_utc_0,status,type
2017-06-09T20:31:10.000+02:00,,10999,c98232aa-7cc0-439d-b66f-0defcaa4407a,2017-06-09T20:41:17.000+02:00,2017-06-09T20:41:08.000+02:00,open,dropoff
2017-06-09T20:32:28.000+02:00,,10967,28c8d49a-1373-4042-b605-2a3cb223b067,2017-06-09T20:48:20.000+02:00,2017-06-09T20:48:20.000+02:00,open,pickup
2017-06-09T20:32:28.000+02:00,,10997,28c8d49a-1373-4042-b605-2a3cb223b067,2017-06-09T21:09:28.000+02:00,2017-06-09T21:09:28.000+02:00,open,dropoff
2017-06-09T20:32:33.000+02:00,,10967,28c8d49a-1373-4042-b605-2a3cb223b067,2017-06-09T20:48:20.000+02:00,2017-06-09T20:48:20.000+02:00,open,pickup
2017-06-09T20:33:15.000+02:00,2017-06-09T20:33:15.000+02:00,10245,f43f8256-0966-4b42-a81b-edecf961a4cc,2017-06-09T20:36:54.000+02:00,2017-06-09T20:33:19.000+02:00,closed,dropoff
2017-06-09T20:33:46.000+02:00,,10405,59ab4f74-a361-4850-b890-235861003976,2017-06-09T20:38:10.000+02:00,2017-06-09T20:38:10.000+02:00,open,pickup
2017-06-09T20:35:35.000+02:00,,12047,5a68cb9f-e016-4bd5-b09e-d4c59f8a36da,2017-06-09T20:47:49.000+02:00,2017-06-09T20:47:49.000+02:00,open,dropoff
2017-06-09T20:35:40.000+02:00,2017-06-09T20:35:40.000+02:00,10969,ce925608-4263-4a03-9a71-d29b45cd184a,2017-06-09T20:38:49.000+02:00,2017-06-09T20:37:55.000+02:00,closed,dropoff
2017-06-09T20:35:42.000+02:00,,10969,5ec3c2de-10ca-4a82-9d00-4bb4ec69d67e,2017-06-09T20:41:03.000+02:00,2017-06-09T20:41:03.000+02:00,open,pickup
2017-06-09T20:38:27.000+02:00,,12043,5ddcfb40-4e69-4b55-bb5d-459beae9d222,2017-06-09T20:35:44.000+02:00,2017-06-09T20:35:44.000+02:00,cancelled,pickup
2017-06-09T20:38:27.000+02:00,,12045,d5a90367-f96e-434a-89a2-ad21ea8eedc4,2017-06-09T20:23:43.000+02:00,2017-06-09T20:38:49.000+02:00,open,dropoff
2017-06-09T20:38:29.000+02:00,,12047,ebd213f9-52a1-407c-82e5-6851b1fea036,2017-06-09T20:49:42.000+02:00,2017-06-09T20:49:42.000+02:00,open,pickup
2017-06-09T20:38:29.000+02:00,,14059,ebd213f9-52a1-407c-82e5-6851b1fea036,2017-06-09T21:12:53.000+02:00,2017-06-09T21:12:53.000+02:00,open,dropoff
2017-06-09T20:38:29.000+02:00,,12047,5a68cb9f-e016-4bd5-b09e-d4c59f8a36da,2017-06-09T20:47:49.000+02:00,2017-06-09T20:47:50.000+02:00,open,dropoff
2017-06-09T20:38:37.000+02:00,2017-06-09T20:38:37.000+02:00,10969,5ec3c2de-10ca-4a82-9d00-4bb4ec69d67e,2017-06-09T20:41:03.000+02:00,2017-06-09T20:41:03.000+02:00,closed,pickup
2017-06-09T20:38:38.000+02:00,,10997,cec28c7d-b822-44bc-9fdc-855b858656d7,2017-06-09T20:49:04.000+02:00,2017-06-09T20:49:04.000+02:00,open,pickup
2017-06-09T20:38:38.000+02:00,,12045,d5a90367-f96e-434a-89a2-ad21ea8eedc4,2017-06-09T20:23:43.000+02:00,2017-06-09T20:38:58.000+02:00,open,dropoff
2017-06-09T20:38:38.000+02:00,,12045,cec28c7d-b822-44bc-9fdc-855b858656d7,2017-06-09T20:56:13.000+02:00,2017-06-09T20:56:13.000+02:00,open,dropoff
2017-06-09T20:39:05.000+02:00,,10178,c8ec6a35-a779-4252-ab6b-9473dccf64bc,2017-06-09T20:36:36.000+02:00,2017-06-09T20:36:36.000+02:00,cancelled,pickup
2017-06-09T20:39:09.000+02:00,,10247,3dd032dd-2ced-4fe0-865d-86c99457d298,2017-06-09T20:52:06.000+02:00,2017-06-09T20:52:06.000+02:00,open,pickup
2017-06-09T20:39:17.000+02:00,,10178,daeb07a4-2bdb-4e4b-ae98-8aab2b693e7c,2017-06-09T20:50:18.000+02:00,2017-06-09T20:50:18.000+02:00,open,pickup
2017-06-09T20:39:17.000+02:00,,10115,daeb07a4-2bdb-4e4b-ae98-8aab2b693e7c,2017-06-09T20:57:30.000+02:00,2017-06-09T20:57:30.000+02:00,open,dropoff
2017-06-09T20:39:28.000+02:00,,10178,daeb07a4-2bdb-4e4b-ae98-8aab2b693e7c,2017-06-09T20:50:18.000+02:00,2017-06-09T20:50:18.000+02:00,cancelled,pickup
2017-06-09T20:39:28.000+02:00,,10115,daeb07a4-2bdb-4e4b-ae98-8aab2b693e7c,2017-06-09T20:57:30.000+02:00,2017-06-09T20:57:30.000+02:00,cancelled,dropoff
2017-06-09T20:39:36.000+02:00,2017-06-09T20:39:36.000+02:00,10999,c98232aa-7cc0-439d-b66f-0defcaa4407a,2017-06-09T20:41:17.000+02:00,2017-06-09T20:41:08.000+02:00,closed,dropoff
2017-06-09T20:39:38.000+02:00,,10115,df794dca-4849-4ba3-9501-a038cf35cf6b,2017-06-09T20:57:41.000+02:00,2017-06-09T20:57:41.000+02:00,open,dropoff
2017-06-09T20:39:38.000+02:00,,10178,df794dca-4849-4ba3-9501-a038cf35cf6b,2017-06-09T20:50:29.000+02:00,2017-06-09T20:50:29.000+02:00,open,pickup
2017-06-09T20:39:39.000+02:00,,10967,aef4a7e8-4005-47b9-a9a9-06c53f869562,2017-06-09T20:47:00.000+02:00,2017-06-09T20:47:00.000+02:00,open,pickup
2017-06-09T20:40:20.000+02:00,,10117,aa16b96a-09af-4dc1-8b10-4d47f96be94b,2017-06-09T20:58:00.000+02:00,2017-06-09T20:58:00.000+02:00,open,pickup
2017-06-09T20:40:47.000+02:00,,10967,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T21:07:42.000+02:00,2017-06-09T21:07:42.000+02:00,open,dropoff
2017-06-09T20:40:47.000+02:00,,10997,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T20:55:52.000+02:00,2017-06-09T20:55:52.000+02:00,open,pickup
2017-06-09T20:40:47.000+02:00,,10997,746f3d3a-90a3-404c-ac39-5b424ff85cb4,2017-06-09T20:50:18.000+02:00,2017-06-09T20:53:18.000+02:00,open,dropoff
2017-06-09T20:41:01.000+02:00,,10967,aef4a7e8-4005-47b9-a9a9-06c53f869562,2017-06-09T20:47:00.000+02:00,2017-06-09T20:47:00.000+02:00,cancelled,pickup
2017-06-09T20:41:01.000+02:00,,10119,aef4a7e8-4005-47b9-a9a9-06c53f869562,2017-06-09T21:05:00.000+02:00,2017-06-09T21:05:00.000+02:00,cancelled,dropoff
2017-06-09T20:41:09.000+02:00,,10783,a3bff6c9-3bda-490f-916c-32dec3021759,2017-06-09T20:53:39.000+02:00,2017-06-09T20:53:39.000+02:00,open,pickup
2017-06-09T20:41:09.000+02:00,,12059,a3bff6c9-3bda-490f-916c-32dec3021759,2017-06-09T21:12:28.000+02:00,2017-06-09T21:12:28.000+02:00,open,dropoff
2017-06-09T20:41:13.000+02:00,,10783,a3bff6c9-3bda-490f-916c-32dec3021759,2017-06-09T20:53:39.000+02:00,2017-06-09T20:53:39.000+02:00,open,pickup
2017-06-09T20:41:21.000+02:00,,10115,df794dca-4849-4ba3-9501-a038cf35cf6b,2017-06-09T20:57:41.000+02:00,2017-06-09T20:57:41.000+02:00,cancelled,dropoff
2017-06-09T20:41:21.000+02:00,,10178,df794dca-4849-4ba3-9501-a038cf35cf6b,2017-06-09T20:50:29.000+02:00,2017-06-09T20:50:29.000+02:00,cancelled,pickup
2017-06-09T20:42:09.000+02:00,,10997,cec28c7d-b822-44bc-9fdc-855b858656d7,2017-06-09T20:49:04.000+02:00,2017-06-09T20:49:04.000+02:00,cancelled,pickup
2017-06-09T20:42:09.000+02:00,,12045,d5a90367-f96e-434a-89a2-ad21ea8eedc4,2017-06-09T20:23:43.000+02:00,2017-06-09T20:42:31.000+02:00,open,dropoff
2017-06-09T20:42:09.000+02:00,,12045,cec28c7d-b822-44bc-9fdc-855b858656d7,2017-06-09T20:56:13.000+02:00,2017-06-09T20:56:13.000+02:00,cancelled,dropoff
2017-06-09T20:42:13.000+02:00,,12045,d5a90367-f96e-434a-89a2-ad21ea8eedc4,2017-06-09T20:23:43.000+02:00,2017-06-09T20:42:33.000+02:00,open,dropoff
2017-06-09T20:42:13.000+02:00,,10119,129e7867-34d4-4691-b203-9be6e7559ecf,2017-06-09T21:06:50.000+02:00,2017-06-09T21:06:50.000+02:00,open,dropoff
2017-06-09T20:43:34.000+02:00,2017-06-09T20:43:34.000+02:00,10969,cc4eb7fb-69c2-4ea3-b142-ec88628808f0,2017-06-09T20:30:34.000+02:00,2017-06-09T20:30:34.000+02:00,closed,dropoff
2017-06-09T20:43:48.000+02:00,,10997,746f3d3a-90a3-404c-ac39-5b424ff85cb4,2017-06-09T20:50:18.000+02:00,2017-06-09T20:53:18.000+02:00,open,dropoff
2017-06-09T20:46:16.000+02:00,2017-06-09T20:46:16.000+02:00,10405,59ab4f74-a361-4850-b890-235861003976,2017-06-09T20:38:10.000+02:00,2017-06-09T20:38:10.000+02:00,closed,pickup
2017-06-09T20:46:28.000+02:00,2017-06-09T20:46:28.000+02:00,12045,d5a90367-f96e-434a-89a2-ad21ea8eedc4,2017-06-09T20:23:43.000+02:00,2017-06-09T20:42:33.000+02:00,closed,dropoff
2017-06-09T20:46:33.000+02:00,,10247,3dd032dd-2ced-4fe0-865d-86c99457d298,2017-06-09T20:52:06.000+02:00,2017-06-09T20:52:06.000+02:00,open,pickup
2017-06-09T20:47:54.000+02:00,2017-06-09T20:47:54.000+02:00,12047,5a68cb9f-e016-4bd5-b09e-d4c59f8a36da,2017-06-09T20:47:49.000+02:00,2017-06-09T20:47:50.000+02:00,closed,dropoff
2017-06-09T20:47:56.000+02:00,,12047,ebd213f9-52a1-407c-82e5-6851b1fea036,2017-06-09T20:49:42.000+02:00,2017-06-09T20:49:42.000+02:00,open,pickup
2017-06-09T20:48:15.000+02:00,,10117,aa16b96a-09af-4dc1-8b10-4d47f96be94b,2017-06-09T20:58:00.000+02:00,2017-06-09T20:58:00.000+02:00,open,pickup
2017-06-09T20:49:16.000+02:00,2017-06-09T20:49:16.000+02:00,12047,ebd213f9-52a1-407c-82e5-6851b1fea036,2017-06-09T20:49:42.000+02:00,2017-06-09T20:49:42.000+02:00,closed,pickup
2017-06-09T20:49:18.000+02:00,,14059,ebd213f9-52a1-407c-82e5-6851b1fea036,2017-06-09T21:12:53.000+02:00,2017-06-09T21:12:53.000+02:00,open,dropoff
2017-06-09T20:49:30.000+02:00,,10827,4eacdf87-e8a5-4e55-88f9-9a841043f4e4,2017-06-09T21:00:00.000+02:00,2017-06-09T21:00:00.000+02:00,open,pickup
2017-06-09T20:49:30.000+02:00,,10179,4eacdf87-e8a5-4e55-88f9-9a841043f4e4,2017-06-09T21:18:12.000+02:00,2017-06-09T21:18:12.000+02:00,open,dropoff
2017-06-09T20:49:47.000+02:00,,10827,4eacdf87-e8a5-4e55-88f9-9a841043f4e4,2017-06-09T21:00:00.000+02:00,2017-06-09T21:00:00.000+02:00,open,pickup
2017-06-09T20:50:57.000+02:00,2017-06-09T20:50:57.000+02:00,10967,28c8d49a-1373-4042-b605-2a3cb223b067,2017-06-09T20:48:20.000+02:00,2017-06-09T20:48:20.000+02:00,closed,pickup
2017-06-09T20:51:22.000+02:00,,10119,129e7867-34d4-4691-b203-9be6e7559ecf,2017-06-09T21:06:50.000+02:00,2017-06-09T21:06:50.000+02:00,open,dropoff
2017-06-09T20:52:19.000+02:00,,10967,a34ec560-c0f3-4035-8506-555753fdd64a,2017-06-09T21:05:14.000+02:00,2017-06-09T21:05:14.000+02:00,open,pickup
2017-06-09T20:52:19.000+02:00,,10967,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T21:07:42.000+02:00,2017-06-09T21:07:16.000+02:00,open,dropoff
2017-06-09T20:52:19.000+02:00,,10997,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T20:55:52.000+02:00,2017-06-09T20:55:31.000+02:00,open,pickup
2017-06-09T20:52:19.000+02:00,,10997,746f3d3a-90a3-404c-ac39-5b424ff85cb4,2017-06-09T20:50:18.000+02:00,2017-06-09T20:52:53.000+02:00,open,dropoff
2017-06-09T20:52:50.000+02:00,,10967,a34ec560-c0f3-4035-8506-555753fdd64a,2017-06-09T21:05:14.000+02:00,2017-06-09T21:05:14.000+02:00,cancelled,pickup
2017-06-09T20:52:50.000+02:00,,10967,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T21:07:42.000+02:00,2017-06-09T21:10:53.000+02:00,open,dropoff
2017-06-09T20:52:50.000+02:00,,10997,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T20:55:52.000+02:00,2017-06-09T20:56:36.000+02:00,open,pickup
2017-06-09T20:52:50.000+02:00,,10997,746f3d3a-90a3-404c-ac39-5b424ff85cb4,2017-06-09T20:50:18.000+02:00,2017-06-09T20:52:50.000+02:00,open,dropoff
2017-06-09T20:53:08.000+02:00,2017-06-09T20:53:08.000+02:00,10997,746f3d3a-90a3-404c-ac39-5b424ff85cb4,2017-06-09T20:50:18.000+02:00,2017-06-09T20:52:50.000+02:00,closed,dropoff
2017-06-09T20:53:09.000+02:00,2017-06-09T20:53:09.000+02:00,10783,a3bff6c9-3bda-490f-916c-32dec3021759,2017-06-09T20:53:39.000+02:00,2017-06-09T20:53:39.000+02:00,closed,pickup
2017-06-09T20:53:11.000+02:00,,10997,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T20:55:52.000+02:00,2017-06-09T20:56:36.000+02:00,open,pickup
2017-06-09T20:53:14.000+02:00,,12059,a3bff6c9-3bda-490f-916c-32dec3021759,2017-06-09T21:12:28.000+02:00,2017-06-09T21:12:28.000+02:00,open,dropoff
2017-06-09T20:55:05.000+02:00,2017-06-09T20:55:05.000+02:00,10117,aa16b96a-09af-4dc1-8b10-4d47f96be94b,2017-06-09T20:58:00.000+02:00,2017-06-09T20:58:00.000+02:00,closed,pickup
2017-06-09T20:56:52.000+02:00,,10967,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T21:07:42.000+02:00,2017-06-09T21:08:57.000+02:00,open,dropoff
2017-06-09T20:56:52.000+02:00,,10997,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T20:55:52.000+02:00,2017-06-09T20:56:59.000+02:00,open,pickup
2017-06-09T20:56:52.000+02:00,,10785,871f6fdf-08a5-49b9-91fe-bfcd5e2dcd45,2017-06-09T21:25:25.000+02:00,2017-06-09T21:25:25.000+02:00,open,dropoff
2017-06-09T20:56:59.000+02:00,2017-06-09T20:56:59.000+02:00,10997,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T20:55:52.000+02:00,2017-06-09T20:56:59.000+02:00,closed,pickup
2017-06-09T20:57:01.000+02:00,,10967,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T21:07:42.000+02:00,2017-06-09T21:08:57.000+02:00,open,dropoff
2017-06-09T20:57:41.000+02:00,,10997,28c8d49a-1373-4042-b605-2a3cb223b067,2017-06-09T21:09:28.000+02:00,2017-06-09T21:09:28.000+02:00,open,dropoff
2017-06-09T20:57:44.000+02:00,2017-06-09T20:57:44.000+02:00,10247,3dd032dd-2ced-4fe0-865d-86c99457d298,2017-06-09T20:52:06.000+02:00,2017-06-09T20:52:06.000+02:00,closed,pickup
2017-06-09T20:59:27.000+02:00,,10777,bd5f4d5e-0f26-487c-8d24-0ba3f41b25a4,2017-06-09T21:11:51.000+02:00,2017-06-09T21:11:51.000+02:00,open,pickup
2017-06-09T20:59:30.000+02:00,,10777,bd5f4d5e-0f26-487c-8d24-0ba3f41b25a4,2017-06-09T21:11:51.000+02:00,2017-06-09T21:11:51.000+02:00,open,pickup
2017-06-09T20:59:36.000+02:00,,10119,0fcdccc7-0029-4d0c-aefc-482dc33e7a8f,2017-06-09T21:13:19.000+02:00,2017-06-09T21:13:19.000+02:00,open,pickup
2017-06-09T20:59:46.000+02:00,,10119,0fcdccc7-0029-4d0c-aefc-482dc33e7a8f,2017-06-09T21:13:19.000+02:00,2017-06-09T21:13:19.000+02:00,open,pickup
2017-06-09T21:01:29.000+02:00,2017-06-09T21:01:29.000+02:00,10827,4eacdf87-e8a5-4e55-88f9-9a841043f4e4,2017-06-09T21:00:00.000+02:00,2017-06-09T21:00:00.000+02:00,closed,pickup
2017-06-09T21:01:34.000+02:00,,10179,4eacdf87-e8a5-4e55-88f9-9a841043f4e4,2017-06-09T21:18:12.000+02:00,2017-06-09T21:18:12.000+02:00,open,dropoff
2017-06-09T21:02:16.000+02:00,,10997,28c8d49a-1373-4042-b605-2a3cb223b067,2017-06-09T21:09:28.000+02:00,2017-06-09T21:06:51.000+02:00,open,dropoff
2017-06-09T21:03:01.000+02:00,,10243,bf9d6276-d102-4f3d-b8cd-60d5e8fe8286,2017-06-09T21:06:18.000+02:00,2017-06-09T21:06:18.000+02:00,open,pickup
2017-06-09T21:03:07.000+02:00,,10243,bf9d6276-d102-4f3d-b8cd-60d5e8fe8286,2017-06-09T21:06:18.000+02:00,2017-06-09T21:06:18.000+02:00,open,pickup
2017-06-09T21:04:40.000+02:00,,10119,16cc6875-0882-4a4f-b527-c6b0ee239748,2017-06-09T21:19:52.000+02:00,2017-06-09T21:19:52.000+02:00,open,pickup
2017-06-09T21:04:40.000+02:00,,10625,16cc6875-0882-4a4f-b527-c6b0ee239748,2017-06-09T21:37:21.000+02:00,2017-06-09T21:37:21.000+02:00,open,dropoff
2017-06-09T21:04:49.000+02:00,,10243,40177e59-5904-471a-8b3f-7678536dacdb,2017-06-09T21:26:13.000+02:00,2017-06-09T21:26:13.000+02:00,open,dropoff
2017-06-09T21:04:49.000+02:00,,12059,a3bff6c9-3bda-490f-916c-32dec3021759,2017-06-09T21:12:28.000+02:00,2017-06-09T21:14:34.000+02:00,open,dropoff
2017-06-09T21:06:50.000+02:00,2017-06-09T21:06:50.000+02:00,10967,52e0601c-84c6-439c-a211-12d1266c5046,2017-06-09T21:07:42.000+02:00,2017-06-09T21:08:57.000+02:00,closed,dropoff
2017-06-09T21:07:25.000+02:00,2017-06-09T21:07:25.000+02:00,10997,28c8d49a-1373-4042-b605-2a3cb223b067,2017-06-09T21:09:28.000+02:00,2017-06-09T21:06:51.000+02:00,closed,dropoff
2017-06-09T21:08:06.000+02:00,2017-06-09T21:08:06.000+02:00,10119,129e7867-34d4-4691-b203-9be6e7559ecf,2017-06-09T21:06:50.000+02:00,2017-06-09T21:06:50.000+02:00,closed,dropoff
2017-06-09T21:08:07.000+02:00,,10997,b5c5001d-2080-4747-ab58-bfa3901b59e0,2017-06-09T21:36:56.000+02:00,2017-06-09T21:36:56.000+02:00,open,dropoff
2017-06-09T21:08:19.000+02:00,,12059,a3bff6c9-3bda-490f-916c-32dec3021759,2017-06-09T21:12:28.000+02:00,2017-06-09T21:14:34.000+02:00,open,dropoff
2017-06-09T21:08:27.000+02:00,2017-06-09T21:08:27.000+02:00,10243,bf9d6276-d102-4f3d-b8cd-60d5e8fe8286,2017-06-09T21:06:18.000+02:00,2017-06-09T21:06:18.000+02:00,closed,pickup
2017-06-09T21:11:13.000+02:00,2017-06-09T21:11:13.000+02:00,10777,bd5f4d5e-0f26-487c-8d24-0ba3f41b25a4,2017-06-09T21:11:51.000+02:00,2017-06-09T21:11:51.000+02:00,closed,pickup
2017-06-09T21:11:39.000+02:00,,10179,4eacdf87-e8a5-4e55-88f9-9a841043f4e4,2017-06-09T21:18:12.000+02:00,2017-06-09T21:17:37.000+02:00,open,dropoff
2017-06-09T21:11:47.000+02:00,,10785,871f6fdf-08a5-49b9-91fe-bfcd5e2dcd45,2017-06-09T21:25:25.000+02:00,2017-06-09T21:25:25.000+02:00,open,dropoff
2017-06-09T21:12:45.000+02:00,2017-06-09T21:12:45.000+02:00,12059,a3bff6c9-3bda-490f-916c-32dec3021759,2017-06-09T21:12:28.000+02:00,2017-06-09T21:14:34.000+02:00,closed,dropoff
2017-06-09T21:12:48.000+02:00,,10119,eb768103-61b6-47e0-b30d-bae5efd75462,2017-06-09T21:12:51.000+02:00,2017-06-09T21:12:51.000+02:00,open,pickup
2017-06-09T21:12:48.000+02:00,,10119,0fcdccc7-0029-4d0c-aefc-482dc33e7a8f,2017-06-09T21:13:19.000+02:00,2017-06-09T21:13:51.000+02:00,open,pickup
2017-06-09T21:12:48.000+02:00,,10999,eb768103-61b6-47e0-b30d-bae5efd75462,2017-06-09T21:28:19.000+02:00,2017-06-09T21:28:19.000+02:00,open,dropoff
2017-06-09T21:12:48.000+02:00,,10243,40177e59-5904-471a-8b3f-7678536dacdb,2017-06-09T21:26:13.000+02:00,2017-06-09T21:26:13.000+02:00,open,dropoff
2017-06-09T21:12:59.000+02:00,,10119,eb768103-61b6-47e0-b30d-bae5efd75462,2017-06-09T21:12:51.000+02:00,2017-06-09T21:12:51.000+02:00,open,pickup
2017-06-09T21:13:09.000+02:00,,10119,eb768103-61b6-47e0-b30d-bae5efd75462,2017-06-09T21:12:51.000+02:00,2017-06-09T21:12:51.000+02:00,cancelled,pickup
2017-06-09T21:13:09.000+02:00,,10119,0fcdccc7-0029-4d0c-aefc-482dc33e7a8f,2017-06-09T21:13:19.000+02:00,2017-06-09T21:13:19.000+02:00,open,pickup
2017-06-09T21:13:09.000+02:00,,10999,eb768103-61b6-47e0-b30d-bae5efd75462,2017-06-09T21:28:19.000+02:00,2017-06-09T21:28:19.000+02:00,cancelled,dropoff
2017-06-09T21:13:19.000+02:00,,10119,0fcdccc7-0029-4d0c-aefc-482dc33e7a8f,2017-06-09T21:13:19.000+02:00,2017-06-09T21:13:19.000+02:00,open,pickup
2017-06-09T21:13:33.000+02:00,2017-06-09T21:13:33.000+02:00,10119,0fcdccc7-0029-4d0c-aefc-482dc33e7a8f,2017-06-09T21:13:19.000+02:00,2017-06-09T21:13:19.000+02:00,closed,pickup
2017-06-09T21:14:28.000+02:00,2017-06-09T21:14:28.000+02:00,14059,ebd213f9-52a1-407c-82e5-6851b1fea036,2017-06-09T21:12:53.000+02:00,2017-06-09T21:12:53.000+02:00,closed,dropoff
2017-06-09T21:18:52.000+02:00,,10243,40177e59-5904-471a-8b3f-7678536dacdb,2017-06-09T21:26:13.000+02:00,2017-06-09T21:24:34.000+02:00,open,dropoff
2017-06-09T21:18:52.000+02:00,,12045,20206613-9295-4008-8cfc-f61b3082be70,2017-06-09T21:37:36.000+02:00,2017-06-09T21:37:36.000+02:00,open,dropoff
2017-06-09T21:18:52.000+02:00,,10245,20206613-9295-4008-8cfc-f61b3082be70,2017-06-09T21:32:03.000+02:00,2017-06-09T21:32:03.000+02:00,open,pickup
2017-06-09T21:19:24.000+02:00,2017-06-09T21:19:24.000+02:00,10179,4eacdf87-e8a5-4e55-88f9-9a841043f4e4,2017-06-09T21:18:12.000+02:00,2017-06-09T21:17:37.000+02:00,closed,dropoff
2017-06-09T21:19:48.000+02:00,,10715,57d725da-fa22-4c7a-9aa2-823dc31a7f3f,2017-06-09T21:37:55.000+02:00,2017-06-09T21:37:55.000+02:00,open,dropoff
2017-06-09T21:19:48.000+02:00,,10785,871f6fdf-08a5-49b9-91fe-bfcd5e2dcd45,2017-06-09T21:25:25.000+02:00,2017-06-09T21:24:16.000+02:00,open,dropoff
2017-06-09T21:21:05.000+02:00,,12053,3d7c0842-8f96-46e7-ac32-441cbd209d24,2017-06-09T21:41:13.000+02:00,2017-06-09T21:41:13.000+02:00,open,dropoff
2017-06-09T21:22:21.000+02:00,,10119,16cc6875-0882-4a4f-b527-c6b0ee239748,2017-06-09T21:19:52.000+02:00,2017-06-09T21:19:52.000+02:00,open,pickup
2017-06-09T21:22:24.000+02:00,,12053,3d7c0842-8f96-46e7-ac32-441cbd209d24,2017-06-09T21:41:13.000+02:00,2017-06-09T21:41:13.000+02:00,cancelled,dropoff
2017-06-09T21:24:25.000+02:00,,10969,8ff6c35e-d3b8-470c-a3ef-591a528b1f5a,2017-06-09T21:30:29.000+02:00,2017-06-09T21:30:29.000+02:00,open,pickup
2017-06-09T21:24:27.000+02:00,,10969,8ff6c35e-d3b8-470c-a3ef-591a528b1f5a,2017-06-09T21:30:29.000+02:00,2017-06-09T21:30:29.000+02:00,open,pickup
2017-06-09T21:24:43.000+02:00,2017-06-09T21:24:42.000+02:00,10243,40177e59-5904-471a-8b3f-7678536dacdb,2017-06-09T21:26:13.000+02:00,2017-06-09T21:24:34.000+02:00,closed,dropoff
2017-06-09T21:24:46.000+02:00,,10245,20206613-9295-4008-8cfc-f61b3082be70,2017-06-09T21:32:03.000+02:00,2017-06-09T21:32:03.000+02:00,open,pickup
2017-06-09T21:25:44.000+02:00,2017-06-09T21:25:44.000+02:00,10785,871f6fdf-08a5-49b9-91fe-bfcd5e2dcd45,2017-06-09T21:25:25.000+02:00,2017-06-09T21:24:16.000+02:00,closed,dropoff
2017-06-09T21:26:53.000+02:00,2017-06-09T21:26:53.000+02:00,10119,16cc6875-0882-4a4f-b527-c6b0ee239748,2017-06-09T21:19:52.000+02:00,2017-06-09T21:19:52.000+02:00,closed,pickup
2017-06-09T21:27:07.000+02:00,,10625,16cc6875-0882-4a4f-b527-c6b0ee239748,2017-06-09T21:37:21.000+02:00,2017-06-09T21:37:21.000+02:00,open,dropoff
2017-06-09T21:27:37.000+02:00,,10997,b5c5001d-2080-4747-ab58-bfa3901b59e0,2017-06-09T21:36:56.000+02:00,2017-06-09T21:36:56.000+02:00,open,dropoff
2017-06-09T21:27:37.000+02:00,,10967,6c277d16-72c8-4d70-af94-9999e9eb8934,2017-06-09T21:58:23.000+02:00,2017-06-09T21:58:23.000+02:00,open,dropoff
2017-06-09T21:30:46.000+02:00,2017-06-09T21:30:46.000+02:00,10245,20206613-9295-4008-8cfc-f61b3082be70,2017-06-09T21:32:03.000+02:00,2017-06-09T21:32:03.000+02:00,closed,pickup
2017-06-09T21:30:52.000+02:00,,12045,20206613-9295-4008-8cfc-f61b3082be70,2017-06-09T21:37:36.000+02:00,2017-06-09T21:37:36.000+02:00,open,dropoff
2017-06-09T21:30:53.000+02:00,2017-06-09T21:30:53.000+02:00,10969,8ff6c35e-d3b8-470c-a3ef-591a528b1f5a,2017-06-09T21:30:29.000+02:00,2017-06-09T21:30:29.000+02:00,closed,pickup
2017-06-09T21:31:17.000+02:00,,10715,57d725da-fa22-4c7a-9aa2-823dc31a7f3f,2017-06-09T21:37:55.000+02:00,2017-06-09T21:37:55.000+02:00,cancelled,dropoff
2017-06-09T21:32:41.000+02:00,,10963,17b894df-15d8-42ac-83d8-724640b78264,2017-06-09T21:46:59.000+02:00,2017-06-09T21:46:59.000+02:00,open,pickup
2017-06-09T21:32:41.000+02:00,,10785,17b894df-15d8-42ac-83d8-724640b78264,2017-06-09T21:51:10.000+02:00,2017-06-09T21:51:10.000+02:00,open,dropoff
2017-06-09T21:33:12.000+02:00,,10625,16cc6875-0882-4a4f-b527-c6b0ee239748,2017-06-09T21:37:21.000+02:00,2017-06-09T21:43:28.000+02:00,open,dropoff
2017-06-09T21:33:12.000+02:00,,10625,879248bf-9b2d-4acd-8948-067e30d6adf8,2017-06-09T21:47:57.000+02:00,2017-06-09T21:47:57.000+02:00,open,pickup
2017-06-09T21:35:55.000+02:00,,10963,17b894df-15d8-42ac-83d8-724640b78264,2017-06-09T21:46:59.000+02:00,2017-06-09T21:46:59.000+02:00,open,pickup
2017-06-09T21:35:56.000+02:00,2017-06-09T21:35:56.000+02:00,12045,20206613-9295-4008-8cfc-f61b3082be70,2017-06-09T21:37:36.000+02:00,2017-06-09T21:37:36.000+02:00,closed,dropoff
